"business_name","business_page","telephone","street_address","locality","region","postal_code","rank"
"Ernesto's Pizza","https://www.yellowpages.com/boston-ma/mip/ernestos-pizza-4329405?lid=4329405","(617) 523-1373","69 Salem St Ste 1","Boston","MA","02113","881"
"Sweetgreen","https://www.yellowpages.com/boston-ma/mip/sweetgreen-480728726?lid=480728726","(617) 936-3464","659 Boylston St","Boston","MA","02116","882"
"Caffe Nero","https://www.yellowpages.com/boston-ma/mip/caffe-nero-496237522?lid=496237522","(617) 936-3432","560 Washington St","Boston","MA","02111","883"
"No. 9 Park","https://www.yellowpages.com/boston-ma/mip/no-9-park-5830932?lid=5830932","(617) 742-9991","9 Park St","Boston","MA","02108","884"
"Thinking Cup","https://www.yellowpages.com/boston-ma/mip/thinking-cup-483330581?lid=483330581","(617) 247-4444","85 Newbury St","Boston","MA","02116","885"
"Yvonne's","https://www.yellowpages.com/boston-ma/mip/yvonnes-520365702?lid=520365702","(617) 267-0047","2 Winter Pl","Boston","MA","02108","886"
"Barcelona South End","https://www.yellowpages.com/boston-ma/mip/barcelona-south-end-495665473?lid=495665473","(617) 266-2600","525 Tremont St","Boston","MA","02116","887"
"The Upper Crust","https://www.yellowpages.com/boston-ma/mip/the-upper-crust-9174772?lid=9174772","(617) 723-9600","20 Charles St","Boston","MA","02114","888"
"Aquitaine Boston","https://www.yellowpages.com/boston-ma/mip/aquitaine-boston-4998160?lid=4998160","(617) 424-8577","569 Tremont St","Boston","MA","02118","889"
"Casa Romero","https://www.yellowpages.com/boston-ma/mip/casa-romero-5696382?lid=5696382","(617) 536-4341","30 Gloucester St","Boston","MA","02115","890"
"Blunch","https://www.yellowpages.com/boston-ma/mip/blunch-18744578?lid=18744578","(617) 247-8100","59 E Springfield St","Boston","MA","02118","891"
"Anthem","https://www.yellowpages.com/boston-ma/mip/anthem-17056223?lid=17056223","(617) 720-5570","101 S Market St","Boston","MA","02109","892"
"75 on Liberty Wharf","https://www.yellowpages.com/boston-ma/mip/75-on-liberty-wharf-473591290?lid=473591290","(617) 227-0754","220 Northern Ave","Boston","MA","02210","893"
"Roast Beast","https://www.yellowpages.com/boston-ma/mip/roast-beast-469421678?lid=469421678","(617) 731-1080","1080 Commonwealth Ave","Boston","MA","02215","894"
"Kane's Handcrafted Donuts","https://www.yellowpages.com/boston-ma/mip/kanes-handcrafted-donuts-505126605?lid=505126605","(857) 317-2654","90 International Pl","Boston","MA","02110","895"
"Berkeley Perk Cafe","https://www.yellowpages.com/boston-ma/mip/berkeley-perk-cafe-12829878?lid=12829878","(617) 426-7375","69 Berkeley St","Boston","MA","02116","896"
"Bonapita","https://www.yellowpages.com/boston-ma/mip/bonapita-496236710?lid=496236710","(857) 350-4606","49 Franklin St","Boston","MA","02110","897"
"Kava Neo-Taverna","https://www.yellowpages.com/boston-ma/mip/kava-neo-taverna-523920914?lid=523920914","(617) 356-1100","315 Shawmut Ave","Boston","MA","02118","898"
"Wired Puppy","https://www.yellowpages.com/boston-ma/mip/wired-puppy-483780678?lid=483780678","(857) 366-4655","250 Newbury St","Boston","MA","02116","899"
"Scopa","https://www.yellowpages.com/boston-ma/mip/scopa-519726241?lid=519726241","(857) 317-2871","319 Hanover St","Boston","MA","02113","900"
"The Upper Crust","https://www.yellowpages.com/boston-ma/mip/the-upper-crust-17900325?lid=17900325","(617) 927-0090","683 Tremont St","Boston","MA","02118","901"
"Cornwall's","https://www.yellowpages.com/boston-ma/mip/cornwalls-5764899?lid=5764899","(617) 262-3749","654 Beacon St","Boston","MA","02215","902"
"Espresso Royale Caffe","https://www.yellowpages.com/boston-ma/mip/espresso-royale-caffe-12344456?lid=12344456","(617) 859-9515","286 Newbury St Ste A","Boston","MA","02115","903"
"Crossroads Irish Pub","https://www.yellowpages.com/boston-ma/mip/crossroads-irish-pub-3701400?lid=3701400","(617) 262-7371","495 Beacon St","Boston","MA","02215","904"
"Nicole's Pizza","https://www.yellowpages.com/boston-ma/mip/nicoles-pizza-2855527?lid=2855527","(617) 266-0223","639 Tremont St","Boston","MA","02118","905"
"Beijing Cafe","https://www.yellowpages.com/boston-ma/mip/beijing-cafe-28591?lid=28591","(617) 536-1616","728 Commonwealth Ave","Boston","MA","02215","906"
"Espresso Royale Caffe","https://www.yellowpages.com/boston-ma/mip/espresso-royale-caffe-456088011?lid=456088011","(617) 277-8737","736 Commonwealth Ave","Boston","MA","02215","907"
"Anthem","https://www.yellowpages.com/boston-ma/mip/anthem-17056223?lid=17056223","(617) 720-5570","101 S Market St","Boston","MA","02109","908"
"Adam Pizza","https://www.yellowpages.com/boston-ma/mip/adam-pizza-464973898?lid=464973898","(617) 720-4344","120 Blackstone St","Boston","MA","02109","909"
"Boston Common Coffee Co","https://www.yellowpages.com/boston-ma/mip/boston-common-coffee-co-627945?lid=627945","(617) 695-9700","10 High Street","Boston","MA","02110","910"
"Tasty Boston Singles Dining Network","https://www.yellowpages.com/boston-ma/mip/tasty-boston-singles-dining-network-153671?lid=153671","(617) 639-0506","8 Faneuil Hall Market Pl","Boston","MA","02109","911"
"Estragon","https://www.yellowpages.com/boston-ma/mip/estragon-4188732?lid=4188732","(617) 266-0443","700 Harrison Ave Unit 109","Boston","MA","02118","912"
"University Grill & Pizza","https://www.yellowpages.com/boston-ma/mip/university-grill-pizza-26140308?lid=26140308","(617) 247-7120","755 Commonwealth Ave","Boston","MA","02215","913"
"L'aroma Cafe","https://www.yellowpages.com/boston-ma/mip/laroma-cafe-16321137?lid=16321137","(617) 412-4001","85 Newbury St","Boston","MA","02116","914"
"Stephi's On Tremont","https://www.yellowpages.com/boston-ma/mip/stephis-on-tremont-479783818?lid=479783818","(617) 236-2063","571 Tremont St","Boston","MA","02118","915"
"Corner Cafe","https://www.yellowpages.com/boston-ma/mip/corner-cafe-459675649?lid=459675649","(617) 523-8997","87 1/2 Prince St","Boston","MA","02113","916"
"Nud POB Thai Restaurant","https://www.yellowpages.com/boston-ma/mip/nud-pob-thai-restaurant-460301434?lid=460301434","(617) 536-8676","708 Commonwealth Ave","Boston","MA","02215","917"
"Brighton Best Pizza","https://www.yellowpages.com/boston-ma/mip/brighton-best-pizza-530267847?lid=530267847","(617) 903-3777","600 Washington St","Boston","MA","02135","918"
"Alex Pizza","https://www.yellowpages.com/boston-ma/mip/alex-pizza-460895185?lid=460895185","(617) 338-4440","1252 Washington St","Boston","MA","02118","919"
"Pressed Sandwiches","https://www.yellowpages.com/boston-ma/mip/pressed-sandwiches-6706186?lid=6706186","(617) 439-0000","225 Northern Ave","Boston","MA","02210","920"
"Amsterdam Cafe","https://www.yellowpages.com/boston-ma/mip/amsterdam-cafe-15636485?lid=15636485","(617) 437-6400","517 Columbus Ave","Boston","MA","02118","921"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-10547656?lid=10547656","(617) 426-1763","143 Stuart St","Boston","MA","02116","922"
"Rebeccas Cafe & Catering","https://www.yellowpages.com/boston-ma/mip/rebeccas-cafe-catering-473091488?lid=473091488","(617) 523-1431","18 Tremont St","Boston","MA","02108","923"
"Great Taste","https://www.yellowpages.com/boston-ma/mip/great-taste-512788062?lid=512788062","(617) 973-6612","100 City Hall Plz","Boston","MA","02108","924"
"Cheers Faneuil Hall","https://www.yellowpages.com/boston-ma/mip/cheers-faneuil-hall-480202695?lid=480202695","(617) 248-9900","1 Faneuil Hall Market Pl","Boston","MA","02109","925"
"Cafe De Boston","https://www.yellowpages.com/boston-ma/mip/cafe-de-boston-462235876?lid=462235876","(617) 482-1006","75 Federal St","Boston","MA","02110","926"
"Peet's Coffee & Tea","https://www.yellowpages.com/boston-ma/mip/peets-coffee-tea-602579?lid=602579","(617) 439-3177","133 Federal St","Boston","MA","02110","927"
"J Pace & Sons Inc","https://www.yellowpages.com/boston-ma/mip/j-pace-sons-inc-462257993?lid=462257993","(617) 227-9673","42 Cross St","Boston","MA","02113","928"
"Berkeley Perk Cafe","https://www.yellowpages.com/boston-ma/mip/berkeley-perk-cafe-12829878?lid=12829878","(617) 426-7375","69 Berkeley St","Boston","MA","02116","929"
"Billy's Sub Shop","https://www.yellowpages.com/boston-ma/mip/billys-sub-shop-3480003?lid=3480003","(617) 426-1822","57 Berkeley St","Boston","MA","02116","930"
"Java House","https://www.yellowpages.com/boston-ma/mip/java-house-13537506?lid=13537506","(617) 268-3117","566 E Broadway","Boston","MA","02127","931"
"Yotel Dba Noble R","https://www.yellowpages.com/boston-ma/mip/yotel-dba-noble-r-520249532?lid=520249532","(617) 375-1069","249 Ruggles St","Boston","MA","02115","932"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-11024629?lid=11024629","(617) 536-7177","443 Boylston St","Boston","MA","02116","933"
"Amsterdam Cafe","https://www.yellowpages.com/boston-ma/mip/amsterdam-cafe-3644218?lid=3644218","(617) 464-6488","483 E Broadway","Boston","MA","02127","934"
"Papagayo","https://www.yellowpages.com/boston-ma/mip/papagayo-462771347?lid=462771347","(617) 423-1000","283 Summer St","Boston","MA","02210","935"
"Plaza Deli Inc","https://www.yellowpages.com/boston-ma/mip/plaza-deli-inc-1643624?lid=1643624","(617) 227-1333","2 Center Plz","Boston","MA","02108","936"
"Finagle-A-Bagel","https://www.yellowpages.com/boston-ma/mip/finagle-a-bagel-3131230?lid=3131230","(617) 426-3300","129 Tremont St","Boston","MA","02108","937"
"Finagle A Bagel","https://www.yellowpages.com/boston-ma/mip/finagle-a-bagel-10984776?lid=10984776","(617) 726-1111","277 Cambridge St","Boston","MA","02114","938"
"Wired Puppy","https://www.yellowpages.com/boston-ma/mip/wired-puppy-483780678?lid=483780678","(857) 366-4655","250 Newbury St","Boston","MA","02116","939"
"Fizz Bar","https://www.yellowpages.com/boston-ma/mip/fizz-bar-481474838?lid=481474838","(617) 262-9600","10 Copley Pl","Boston","MA","02116","940"
"Tequila Mexican Grille","https://www.yellowpages.com/boston-ma/mip/tequila-mexican-grille-18341673?lid=18341673","(617) 482-8822","55 Bromfield St","Boston","MA","02108","941"
"Harry O's Pizza","https://www.yellowpages.com/boston-ma/mip/harry-os-pizza-464939615?lid=464939615","(617) 247-1450","1405 Washington St","Boston","MA","02118","942"
"Pizza Shuttle","https://www.yellowpages.com/boston-ma/mip/pizza-shuttle-12573014?lid=12573014","(617) 561-0711","239 Meridian St","Boston","MA","02128","943"
"Temptations Cafe","https://www.yellowpages.com/boston-ma/mip/temptations-cafe-9284513?lid=9284513","(617) 266-6080","313 Huntington Ave","Boston","MA","02115","944"
"Phoenicia","https://www.yellowpages.com/boston-ma/mip/phoenicia-10598880?lid=10598880","(617) 523-4606","240 Cambridge St","Boston","MA","02114","945"
"Rebecca's Cafe","https://www.yellowpages.com/boston-ma/mip/rebeccas-cafe-496660008?lid=496660008","(617) 624-9621","75 State St Lbby D","Boston","MA","02109","946"
"Geoffrey's Cafe","https://www.yellowpages.com/boston-ma/mip/geoffreys-cafe-465627237?lid=465627237","(617) 325-1000","142 Berkeley St","Boston","MA","02116","947"
"Hungry Traveler","https://www.yellowpages.com/boston-ma/mip/hungry-traveler-4391726?lid=4391726","(617) 742-1894","29 Court Sq","Boston","MA","02108","948"
"Boston Common Coffee Co","https://www.yellowpages.com/boston-ma/mip/boston-common-coffee-co-21674026?lid=21674026","(617) 542-0595","515 Washington St","Boston","MA","02111","949"
"Noche","https://www.yellowpages.com/boston-ma/mip/noche-458119710?lid=458119710","(617) 482-0117","3 Appleton St","Boston","MA","02116","950"
"Firehouse Subs - Copley Square","https://www.yellowpages.com/boston-ma/mip/firehouse-subs-copley-square-472857102?lid=472857102","(617) 266-7827","545 Boylston St","Boston","MA","02116","951"
"Jerry Remy's Sports Bar/Grill","https://www.yellowpages.com/boston-ma/mip/jerry-remys-sports-bar-grill-469576032?lid=469576032","(617) 567-5379","1 Harborside Dr","Boston","MA","02128","952"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-507357009?lid=507357009","(617) 227-2284","63 Court St # 65","Boston","MA","02108","953"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-10652356?lid=10652356","(617) 720-2220","240 Washington St","Boston","MA","02108","954"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-8917735?lid=8917735","(617) 542-1313","12 Winter St","Boston","MA","02108","955"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-460091475?lid=460091475","(617) 357-6410","1 Federal St","Boston","MA","02110","956"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-451380126?lid=451380126","(617) 946-0535","75 Federal St Ste 101","Boston","MA","02110","957"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-473112530?lid=473112530","(617) 523-3053","45 Broad St","Boston","MA","02109","958"
"Bruegger's Bagels","https://www.yellowpages.com/boston-ma/mip/brueggers-bagels-454466253?lid=454466253","(617) 423-7105","211 Congress St","Boston","MA","02110","959"
"Peet's Coffee & Tea","https://www.yellowpages.com/boston-ma/mip/peets-coffee-tea-519726190?lid=519726190","(857) 366-4037","50 Salem St","Boston","MA","02113","960"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-473205259?lid=473205259","(617) 737-0250","125 Summer St","Boston","MA","02110","961"
"City Landing","https://www.yellowpages.com/boston-ma/mip/city-landing-472944484?lid=472944484","(617) 725-0305","255 State St","Boston","MA","02109","962"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-480967926?lid=480967926","(617) 345-4291","30 Rowes Wharf","Boston","MA","02110","963"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-467849653?lid=467849653","(617) 338-0067","62 Boylston St","Boston","MA","02116","964"
"Peet's Coffee & Tea","https://www.yellowpages.com/boston-ma/mip/peets-coffee-tea-504976714?lid=504976714","(857) 366-6704","66 Charles St","Boston","MA","02114","965"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-451385356?lid=451385356","(617) 536-5282","165 Newbury St","Boston","MA","02116","966"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-455378673?lid=455378673","(617) 859-0703","10 Huntington Ave Ste D","Boston","MA","02116","967"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-3232411?lid=3232411","(617) 236-7879","627 Tremont St Ste 1","Boston","MA","02118","968"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-5670651?lid=5670651","(617) 236-4335","147 Massachusetts Ave","Boston","MA","02115","969"
"Blaze Pizza","https://www.yellowpages.com/boston-ma/mip/blaze-pizza-529995071?lid=529995071","(617) 297-9585","1282 Boylston St","Boston","MA","02215","970"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-456119103?lid=456119103","(617) 353-1529","595 Commonwealth Ave","Boston","MA","02215","971"
"Einstein Bros. Bagels","https://www.yellowpages.com/boston-ma/mip/einstein-bros-bagels-495713707?lid=495713707","(617) 353-6683","725 Commonwealth Ave","Boston","MA","02215","972"
"Starbucks Coffee","https://www.yellowpages.com/boston-ma/mip/starbucks-coffee-454487044?lid=454487044","(617) 353-2991","775 Commonwealth Ave","Boston","MA","02215","973"
"Bruegger's Bagels","https://www.yellowpages.com/boston-ma/mip/brueggers-bagels-451391875?lid=451391875","(617) 731-8993","375 Longwood Ave","Boston","MA","02215","974"
"Blaze Pizza","https://www.yellowpages.com/boston-ma/mip/blaze-pizza-538554973?lid=538554973","(617) 987-9101","961 Commonwealth Ave","Boston","MA","02215","975"
"Dunkin' Donuts","https://www.yellowpages.com/boston-ma/mip/dunkin-donuts-536099150?lid=536099150","(617) 523-1279","16 Tremont St","Boston","MA","02108","976"
"Spyce","https://www.yellowpages.com/boston-ma/mip/spyce-544258032?lid=544258032","(617) 227-1790","241 Washington St","Boston","MA","02108","977"
"Coco Beet","https://www.yellowpages.com/boston-ma/mip/coco-beet-483330282?lid=483330282","(857) 263-8598","100 City Hall Plz","Boston","MA","02108","978"
"Dunkin' Donuts","https://www.yellowpages.com/boston-ma/mip/dunkin-donuts-532806326?lid=532806326","(617) 227-9790","100 City Hall Plz Ste C","Boston","MA","02108","979"
"Boston Brewin Coffee","https://www.yellowpages.com/boston-ma/mip/boston-brewin-coffee-469922751?lid=469922751","(252) 622-6732","45 Bromfield St","Boston","MA","02108","980"
"Chicken & Rice Guys","https://www.yellowpages.com/boston-ma/mip/chicken-rice-guys-534166165?lid=534166165","(617) 423-0490","280 Washington St","Boston","MA","02108","981"
"Shed's","https://www.yellowpages.com/boston-ma/mip/sheds-530995539?lid=530995539","(617) 542-7433","32 Bromfield St","Boston","MA","02108","982"
"Sweetgreen","https://www.yellowpages.com/boston-ma/mip/sweetgreen-541847457?lid=541847457","(617) 996-8500","60 State St","Boston","MA","02109","983"
